CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,VolumeBase,VolumeQuote
2021-06-21,35.195,35.949,31.3,35.257,3938821.53,133260490.894256
2021-06-22,35.248,35.499,25.925,26.59,8213493.57,246487958.197822
2021-06-23,26.597,28.813,20.187,26.958,15788825.956,393752740.686368
2021-06-24,26.957,32.9,25.626,30.837,11966311.253,360070228.235708
2021-06-25,30.835,33.0,28.481,31.141,7214092.912,221085666.761107
2021-06-26,31.144,32.989,27.949,28.641,7293143.176,219888857.856975
2021-06-27,28.619,30.181,26.659,29.698,6492984.234,183566327.297619
2021-06-28,29.691,31.95,29.186,31.897,5851211.914,178035416.403871
2021-06-29,31.883,34.34,30.961,33.001,4996728.013,162522646.594988
2021-06-30,33.018,35.837,32.665,33.97,4476284.98,154213029.678046
2021-07-01,33.974,36.0,31.555,35.51,5361423.665,178975642.021054
2021-07-02,35.51,35.567,32.17,33.271,4488924.899,151028766.442459
2021-07-03,33.27,34.217,31.367,34.0,4324197.946,140908027.692323
2021-07-04,34.001,35.406,33.217,34.498,3063406.141,105690439.312064
2021-07-05,34.497,35.531,33.533,34.28,2972213.418,103428667.559317
2021-07-06,34.278,34.49,32.37,32.908,3008984.082,100655425.27353
2021-07-07,32.908,35.041,32.883,34.226,3289698.061,111418811.563157
2021-07-08,34.221,38.1,33.82,36.673,4609258.553,167269030.357017
2021-07-09,36.667,36.934,32.654,33.142,4495022.54,156944971.450182
2021-07-10,33.134,34.46,31.976,33.315,2810263.602,93430690.975875
2021-07-11,33.315,34.215,31.025,31.693,2838074.586,92460631.92128
2021-07-12,31.716,32.568,31.3,32.182,1944815.804,62238927.039282
2021-07-13,32.173,32.696,30.011,30.77,2251239.269,70408687.928317
2021-07-14,30.77,31.096,28.81,29.136,1837132.436,54860385.065094
2021-07-15,29.154,31.5,27.363,31.365,3434185.178,101600599.92145
2021-07-16,31.365,31.485,27.975,28.545,3643011.529,107745442.668065
2021-07-17,28.562,29.478,26.196,26.271,2923575.792,81405823.760962
2021-07-18,26.269,27.836,25.979,26.802,2122389.101,56460667.131039
2021-07-19,26.789,27.756,26.233,26.673,1727601.788,46674422.658561
2021-07-20,26.679,26.71,23.975,24.509,3131177.977,78158738.802734
2021-07-21,24.524,24.982,22.1,23.474,3555428.542,82758691.731088
2021-07-22,23.484,27.461,22.8,26.7,4561993.007,116862935.668493
2021-07-23,26.706,28.17,25.91,27.699,2643783.144,71691184.161645
2021-07-24,27.7,28.713,26.385,28.516,3040520.321,83834585.176884
2021-07-25,28.53,29.548,28.013,28.616,2678108.81,77044282.903373
2021-07-26,28.626,28.898,26.5,28.248,2350991.534,65090395.546989
2021-07-27,28.247,31.115,27.83,28.184,6221691.897,185071260.843483
2021-07-28,28.183,28.95,26.893,28.103,3008374.757,83973834.089948
2021-07-29,28.119,28.76,27.354,27.875,2329901.559,65388598.78105
2021-07-30,27.891,31.888,27.319,31.235,3692050.445,110419263.54677
2021-07-31,31.238,33.084,29.91,32.354,4970660.009,156365971.267959
2021-08-01,32.354,37.004,31.653,36.744,4320145.537,146906971.502862
2021-08-02,36.742,36.822,33.165,34.165,3490975.158,123483357.252692
2021-08-03,34.178,35.95,33.0,33.167,3105881.294,106104314.167518
2021-08-04,33.177,35.9,32.327,34.105,3490191.638,119580010.529757
